user_id,product,day,payment_on_time_rate,avg_utilization,fico_proxy,defaulted,balance,cash,net_worth_proxy
1406,Daily-Pay Credit Builder,90,0.0,0.9099377318754007,390.8074721749519,1,1087.337201771222,0.0,-1087.337201771222
1406,Daily-Pay Credit Builder,180,0.0,0.9750192897295401,382.9976852324552,1,1119.9857381862296,0.0,-1119.9857381862296
1406,Daily-Pay Credit Builder,270,0.0,1.0071232127294028,379.14521447247165,1,1153.6145840473837,0.0,-1153.6145840473837
1406,Daily-Pay Credit Builder,365,0.0,1.0324446397803027,376.1066432263637,1,1190.2077519294714,31.78820314455625,-1158.4195487849152
1407,Daily-Pay Credit Builder,30,0.041666666666666664,0.35004309501307806,465.07816193176404,1,1044.5509872672417,0.0,-1044.5509872672417
1407,Daily-Pay Credit Builder,90,0.011904761904761904,0.7886524095210393,407.3855203812848,1,1192.8803680368055,0.0,-1192.8803680368055
1407,Daily-Pay Credit Builder,180,0.005747126436781609,0.9116486504991385,391.5791734343563,1,1228.6979580826146,0.0,-1228.6979580826146
1407,Daily-Pay Credit Builder,270,0.003787878787878788,0.963002860777429,385.0835961006479,1,1265.5910120148812,0.0,-1265.5910120148812
1407,Daily-Pay Credit Builder,365,0.002785515320334262,0.9982998217446908,380.67755899509393,1,1305.7361220136113,70.44699841055743,-1235.289123603054
1408,Daily-Pay Credit Builder,30,0.0,0.6989722212779521,416.1233334466458,1,1194.294083941269,0.0,-1194.294083941269
1408,Daily-Pay Credit Builder,90,0.0,0.9094918628162662,390.86097646204803,1,1218.0827077935444,0.0,-1218.0827077935444
1408,Daily-Pay Credit Builder,180,0.0,0.9747963551999725,383.0244373760033,1,1254.6570267601974,0.0,-1254.6570267601974
1408,Daily-Pay Credit Builder,270,0.0,1.006974589709691,379.1630492348371,1,1292.329531259997,0.0,-1292.329531259997
1408,Daily-Pay Credit Builder,365,0.0,1.0323346994643512,376.1198360642779,1,1333.322798985913,32.07093505522326,-1301.2518639306898
1409,Daily-Pay Credit Builder,30,0.0,0.6410965818337646,423.0684101799483,1,1094.5968603035706,0.0,-1094.5968603035706
1409,Daily-Pay Credit Builder,90,0.0,0.8897553796141954,393.22935444629655,1,1116.399658567221,0.0,-1116.399658567221
1409,Daily-Pay Credit Builder,180,0.0,0.9645863311948084,384.249640256623,1,1149.9208283083651,0.0,-1149.9208283083651
1409,Daily-Pay Credit Builder,270,0.0,0.999933210499837,380.0080147400196,1,1184.4485093039616,0.0,-1184.4485093039616
1409,Daily-Pay Credit Builder,365,0.0,1.02693709334674,376.7675487983912,1,1222.0197430140825,62.76122420337872,-1159.2585188107037
1410,Daily-Pay Credit Builder,30,0.0,0.6071906277121889,427.1371246745373,1,1284.7802103824495,0.0,-1284.7802103824495
1410,Daily-Pay Credit Builder,90,0.0,0.877787037636941,394.66555548356706,1,1310.3711879888824,0.0,-1310.3711879888824
1410,Daily-Pay Credit Builder,180,0.0,0.9580899077217092,385.0292110733949,1,1349.7165735588258,0.0,-1349.7165735588258
1410,Daily-Pay Credit Builder,270,0.0,0.9952505058857402,380.5699392937112,1,1390.2433490889866,0.0,-1390.2433490889866
1410,Daily-Pay Credit Builder,365,0.0,1.023190035662278,377.21719572052666,1,1434.3424866810954,38.426881936072576,-1395.9156047450228
1411,Daily-Pay Credit Builder,30,1.0,0.0,780.0,0,0.0,1607.8877671914029,1607.8877671914029
1411,Daily-Pay Credit Builder,90,1.0,0.0,780.0,0,0.0,4408.34339408548,4408.34339408548
1411,Daily-Pay Credit Builder,180,1.0,0.0,780.0,0,0.0,8179.83988626499,8179.83988626499
1411,Daily-Pay Credit Builder,270,1.0,0.0,780.0,0,0.0,11945.408442798884,11945.408442798884
1411,Daily-Pay Credit Builder,365,1.0,0.0,780.0,0,0.0,16510.635594124287,16510.635594124287
1412,Daily-Pay Credit Builder,30,0.0,0.6963883065336482,416.43340321596224,1,1021.740291957193,5.463592066852577,-1016.2766998903404
1412,Daily-Pay Credit Builder,90,0.0,0.9084082196710895,390.99101363946926,1,1042.0918919583194,0.0,-1042.0918919583194
1412,Daily-Pay Credit Builder,180,0.0,0.9740836143382334,383.109966279412,1,1073.381886476087,0.0,-1073.381886476087
1412,Daily-Pay Credit Builder,270,0.0,1.00638206157837,379.2341526105956,1,1105.6113986740866,0.0,-1105.6113986740866
1412,Daily-Pay Credit Builder,365,0.0,1.0318019181353155,376.18376982376213,1,1140.6818841581435,70.30092582756268,-1070.3809583305808
1413,Daily-Pay Credit Builder,30,0.0,0.6714777766462389,419.4226668024513,1,1134.484266985477,0.0,-1134.484266985477
1413,Daily-Pay Credit Builder,90,0.0,0.8998824445516874,392.0141066537975,1,1157.0815651355115,0.0,-1157.0815651355115
1413,Daily-Pay Credit Builder,180,0.0,0.9696498636635557,383.6420163603733,1,1191.824255400246,0.0,-1191.824255400246
1413,Daily-Pay Credit Builder,270,0.0,1.0033088988123353,379.60293214251976,1,1227.610134462729,0.0,-1227.610134462729
1413,Daily-Pay Credit Builder,365,0.0,1.0294341778518765,376.4678986577748,1,1266.5504741267273,31.88452612681195,-1234.6659479999153
1414,Daily-Pay Credit Builder,30,0.0,0.43951869338729577,447.25775679352455,1,987.2684624759227,0.0,-987.2684624759227
1414,Daily-Pay Credit Builder,90,0.0,0.8207872566414305,401.50552920302835,1,1006.9334331149375,0.0,-1006.9334331149375
1414,Daily-Pay Credit Builder,180,0.0,0.92873738484472,388.55151381863357,1,1037.1677549104113,0.0,-1037.1677549104113
1414,Daily-Pay Credit Builder,270,0.0,0.9750966682101757,382.9883998147789,1,1068.309896611721,0.0,-1068.309896611721
1414,Daily-Pay Credit Builder,365,0.0,1.0078104387457827,379.0627473505061,1,1102.1971618538557,57.75155333856449,-1044.4456085152913
1415,Daily-Pay Credit Builder,30,0.0,0.33321831329491225,460.0138024046105,1,1380.3993568983453,0.0,-1380.3993568983453
1415,Daily-Pay Credit Builder,90,0.0,0.7818109383196786,406.18268740163853,1,1637.6988070038062,0.0,-1637.6988070038062
1415,Daily-Pay Credit Builder,180,0.0,0.9080578921840388,391.03305293791533,1,1686.8725766956554,0.0,-1686.8725766956554
1415,Daily-Pay Credit Builder,270,0.0,0.960492270007473,384.74092759910326,1,1737.5228447615432,0.0,-1737.5228447615432
1415,Daily-Pay Credit Builder,365,0.0,0.996348695126732,380.4381565847922,1,1792.6378424709608,27.723873713274912,-1764.9139687576858
1416,Daily-Pay Credit Builder,30,0.0,0.4341361185174774,447.9036657779027,1,1205.111532517955,0.0,-1205.111532517955
1416,Daily-Pay Credit Builder,90,0.0,0.8183284577689316,401.8005850677282,1,1229.1156244184206,0.0,-1229.1156244184206
1416,Daily-Pay Credit Builder,180,0.0,0.9269970782271288,388.76035061274456,1,1266.0212192575484,0.0,-1266.0212192575484
